date,ticker,analyst,percent
2026-08-11,AKAM,Susquehanna,18.6
2026-08-11,ALB,Evercore ISI Group,38
2026-08-11,ALB,Morgan Stanley,23.4
2026-08-11,ALL,Citigroup,-10.1
2026-08-11,ALL,Goldman Sachs,4.9
2026-08-11,ALL,JP Morgan,9.4
2026-08-11,ALLE,Morgan Stanley,-3.6
2026-08-11,DOC,Citigroup,5.4
2026-08-11,FICO,Barclays,62.7
2026-08-11,FIS,Cantor Fitzgerald,19
2026-08-11,GWW,Barclays,-8.6
2026-08-11,J,UBS,15.1
2026-08-11,KDP,Barclays,30.1
2026-08-11,KIM,Citigroup,8.4
2026-08-11,LDOS,Citigroup,16.8
2026-08-11,LIN,BMO Capital,11.2
2026-08-11,MET,JP Morgan,11.6
2026-08-11,PPL,BMO Capital,8.8
2026-08-11,SPG,Stifel,-5.1
2026-08-11,STLD,UBS,3
2026-08-11,TTD,HSBC,-24.2
2026-08-11,TTWO,BTIG,23.5
2026-08-11,UBER,Jefferies,41
2026-08-11,VTR,BMO Capital,17.8
2026-08-12,A,Morgan Stanley,17.5
2026-08-12,AFL,"Keefe, Bruyette & Woods",4
2026-08-12,AIG,"Keefe, Bruyette & Woods",25.4
2026-08-12,AIG,Morgan Stanley,5.8
2026-08-12,APA,Susquehanna,17.2
2026-08-12,APP,B of A Securities,25.3
2026-08-12,CAH,Citigroup,16.8
2026-08-12,CAH,Evercore ISI Group,12.6
2026-08-12,CAH,Morgan Stanley,10.5
2026-08-12,CAT,Evercore ISI Group,20.7
2026-08-12,CMI,Evercore ISI Group,20.7
2026-08-12,COP,Susquehanna,28.8
2026-08-12,COR,Wells Fargo,23.6
2026-08-12,CPT,Morgan Stanley,9.4
2026-08-12,CVS,JP Morgan,25.9
2026-08-12,ETN,Evercore ISI Group,8.2
2026-08-12,FIS,Stephens & Co.,18.4
2026-08-12,HD,Wells Fargo,13.6
2026-08-12,HLT,Susquehanna,7.2
2026-08-12,HPQ,Goldman Sachs,-27.9
2026-08-12,HST,Cantor Fitzgerald,5.5
2026-08-12,IDXX,Barclays,22.4
2026-08-12,INTC,B of A Securities,43.1
2026-08-12,IR,Evercore ISI Group,8.8
2026-08-12,ITW,Evercore ISI Group,5.6
2026-08-12,JBL,UBS,17.6
2026-08-12,JKHY,Stephens & Co.,30.8
2026-08-12,KVUE,UBS,1.7
2026-08-12,LDOS,Goldman Sachs,-4.6
2026-08-12,LITE,JP Morgan,42.4
2026-08-12,LITE,Mizuho,26.8
2026-08-12,LITE,Morgan Stanley,11.2
2026-08-12,LOW,Wells Fargo,11.6
2026-08-12,MAA,Morgan Stanley,12.2
2026-08-12,MCK,Wells Fargo,3.4
2026-08-12,MET,"Keefe, Bruyette & Woods",11.8
2026-08-12,MO,Barclays,-10
2026-08-12,MPC,Mizuho,-9.3
2026-08-12,NEM,Scotiabank,24.2
2026-08-12,NVDA,Wells Fargo,42.5
2026-08-12,OXY,Susquehanna,19.7
2026-08-12,PCAR,Evercore ISI Group,21.7
2026-08-12,PH,Evercore ISI Group,13.7
2026-08-12,PRU,"Keefe, Bruyette & Woods",0.8
2026-08-12,PRU,Piper Sandler,4.9
2026-08-12,RSG,UBS,10.3
2026-08-12,SMCI,Citigroup,11.5
2026-08-12,SMCI,Goldman Sachs,-2.8
2026-08-12,SMCI,Mizuho,0
2026-08-12,TGT,Oppenheimer,12.4
2026-08-12,TTWO,JP Morgan,24.8
2026-08-12,UDR,Morgan Stanley,12.7
2026-08-12,URI,Evercore ISI Group,9.9
2026-08-12,WMB,Truist Securities,21.7
2026-08-13,AKAM,JP Morgan,26.5
2026-08-13,APA,Benchmark,16.8
2026-08-13,BBY,Citigroup,4.9
2026-08-13,BDX,RBC Capital,2.8
2026-08-13,CAH,Baird,17.6
2026-08-13,CAH,Barclays,18
2026-08-13,CAH,Mizuho,7.3
2026-08-13,CAH,TD Cowen,20.2
2026-08-13,CAH,UBS,20.2
2026-08-13,CAH,Wells Fargo,18.9
2026-08-13,COHR,Morgan Stanley,8.7
2026-08-13,CPT,JP Morgan,4.5
2026-08-13,FICO,UBS,6.1
2026-08-13,IEX,Mizuho,16
2026-08-13,INTC,UBS,10.3
2026-08-13,IVZ,TD Cowen,23
2026-08-13,LITE,B of A Securities,7.8
2026-08-13,LITE,Rosenblatt,40.1
2026-08-13,LMT,Citigroup,13.3
2026-08-13,MLM,Morgan Stanley,16.8
2026-08-13,MSFT,Wells Fargo,41.9
2026-08-13,NOC,Citigroup,15.3
2026-08-13,PAYX,Jefferies,-1.3
2026-08-13,SMCI,Barclays,1.9
2026-08-13,SMCI,Needham,20.2
2026-08-13,SMCI,Rosenblatt,33.2
2026-08-13,SMCI,Wedbush,4.5
2026-08-13,TDY,Morgan Stanley,3.9
2026-08-13,TRMB,Bernstein,28.3
2026-08-13,TRMB,JP Morgan,33.5
2026-08-14,AIZ,UBS,17.3
2026-08-14,ALL,BMO Capital,8.7
2026-08-14,AMAT,TD Cowen,40.2
2026-08-14,AMCR,Citigroup,13
2026-08-14,AMCR,Wells Fargo,-4.3
2026-08-14,COHR,B. Riley Securities,5
2026-08-14,COHR,Needham,27.8
2026-08-14,COHR,Rosenblatt,52.2
2026-08-14,CSCO,Keybanc,19.7
2026-08-14,CSCO,Morgan Stanley,19.7
2026-08-14,CSCO,Rosenblatt,46.3
2026-08-14,CSCO,UBS,22.3
2026-08-14,CSCO,Wells Fargo,33
2026-08-14,DELL,Wells Fargo,9.9
2026-08-14,DOC,Baird,15.6
2026-08-14,DVN,Wells Fargo,45.1
2026-08-14,EBAY,Citigroup,24.3
2026-08-14,EOG,Wells Fargo,35.6
2026-08-14,ESS,JP Morgan,2.7
2026-08-14,FOXA,Wells Fargo,18.4
2026-08-14,HON,JP Morgan,9.7
2026-08-14,HRL,JP Morgan,6.5
2026-08-14,INTU,Citigroup,26.2
2026-08-14,JPM,Wells Fargo,7.4
2026-08-14,LOW,Piper Sandler,25.4
2026-08-14,PKG,UBS,13.8
2026-08-14,ROK,Bernstein,15.6
2026-08-14,SJM,JP Morgan,15.8
2026-08-14,SNDK,RBC Capital,-2.8
2026-08-14,SNDK,Wells Fargo,-5.9
2026-08-14,TECH,Wells Fargo,1.1
2026-08-14,TPR,Barclays,44.6
2026-08-14,TPR,Evercore ISI Group,25
2026-08-14,TPR,Morgan Stanley,24.3
2026-08-14,TPR,UBS,81.3
2026-08-14,TPR,Wells Fargo,25
2026-08-14,TRMB,Piper Sandler,51
2026-08-14,VTR,RBC Capital,9.8
2026-08-14,WAB,Citigroup,14.4
2026-08-14,XYL,UBS,14.9
2026-08-15,AMAT,Cantor Fitzgerald,70.2
2026-08-15,AMAT,JP Morgan,32.2
2026-08-15,AMAT,Keybanc,50.2
2026-08-15,AMAT,Stifel,30.2
2026-08-15,DLR,HSBC,20.2
2026-08-15,FOXA,JP Morgan,21.3
2026-08-15,SNDK,Cantor Fitzgerald,76.1
2026-08-15,SNDK,Wedbush,21.4
2026-08-15,TMUS,Wolfe Research,
2026-08-15,TPR,BTIG,36.8
2026-08-15,WDAY,Baird,3.4
2026-08-15,WDAY,UBS,5.8
2026-08-17,ADM,UBS,18.2
2026-08-17,ARE,Evercore ISI Group,19.7
2026-08-17,CNP,Evercore ISI Group,5.9
2026-08-17,D,Evercore ISI Group,2.2
2026-08-17,ED,Evercore ISI Group,3.2
2026-08-17,HON,Jefferies,9.8
2026-08-17,INCY,Piper Sandler,8.2
2026-08-17,MGM,Argus Research,25.2
2026-08-17,MGM,Macquarie,25.2
2026-08-17,NOW,TD Cowen,14.4
2026-08-17,PANW,TD Cowen,4.4
2026-08-17,PRU,JP Morgan,4.8
2026-08-17,REG,Barclays,20.3
2026-08-17,SPG,Barclays,-1.6
2026-08-17,SPG,Citigroup,5.3
2026-08-17,YUM,Argus Research,22.2
2026-08-18,ABBV,Wells Fargo,18.1
2026-08-18,AJG,Argus Research,20
2026-08-18,AMCR,JP Morgan,2.5
2026-08-18,APA,Barclays,-4.8
2026-08-18,CBRE,Barclays,23.3
2026-08-18,CPT,Barclays,12.5
2026-08-18,DLR,Evercore ISI Group,20.7
2026-08-18,DLTR,Wells Fargo,17.6
2026-08-18,DVN,Barclays,20.8
2026-08-18,EOG,Barclays,-0.7
2026-08-18,EQIX,Evercore ISI Group,15.1
2026-08-18,ESS,Barclays,5.3
2026-08-18,EXR,Scotiabank,6.3
2026-08-18,FRT,Barclays,3.9
2026-08-18,HD,Stifel,1
2026-08-18,MAA,Barclays,10.5
2026-08-18,MCHP,Cantor Fitzgerald,60.2
2026-08-18,NXPI,Cantor Fitzgerald,74.2
2026-08-18,OXY,Barclays,18.4
2026-08-18,PANW,Wells Fargo,28.3
2026-08-18,REGN,Leerink Partners,1.2
2026-08-18,TRGP,Jefferies,17.6
2026-08-18,TXN,Cantor Fitzgerald,23.2
2026-08-18,VEEV,Oppenheimer,23.4
2026-08-18,VEEV,Stifel,13.1
2026-08-18,WDAY,BTIG,
2026-08-18,WMB,Morgan Stanley,38
2026-08-18,XOM,Barclays,7.7
2026-08-19,ADBE,B of A Securities,-16.1
2026-08-19,CME,Deutsche Bank,-0.1
2026-08-19,COP,Morgan Stanley,16
2026-08-19,EQT,Morgan Stanley,24.7
2026-08-19,FANG,Morgan Stanley,2.4
2026-08-19,HBAN,RBC Capital,17.2
2026-08-19,HD,DA Davidson,10.4
2026-08-19,HD,Mizuho,14.2
2026-08-19,HD,Truist Securities,9.2
2026-08-19,HD,UBS,23
2026-08-19,INTU,Deutsche Bank,21.7
2026-08-19,IT,BMO Capital,13.8
2026-08-19,JKHY,Oppenheimer,27.6
2026-08-19,KEYS,JP Morgan,21.8
2026-08-19,KEYS,Morgan Stanley,21.8
2026-08-19,KEYS,UBS,26.1
2026-08-19,MCK,Barclays,15.7
2026-08-19,NCLH,Mizuho,-5
2026-08-19,NCLH,UBS,11.7
2026-08-19,NOW,B of A Securities,26.4
2026-08-19,PANW,Mizuho,10.6
2026-08-19,PANW,Stifel,10.6
2026-08-19,PANW,Truist Securities,15.9
2026-08-19,PANW,UBS,3.9
2026-08-19,ROP,RBC Capital,5.3
2026-08-19,SJM,Jefferies,16.2
2026-08-19,TRMB,Barclays,39.7
2026-08-19,WDAY,B of A Securities,7.7
2026-08-19,XOM,Morgan Stanley,6.6
2026-08-20,ABBV,Piper Sandler,14
2026-08-20,AFL,Wells Fargo,5
2026-08-20,AIZ,Morgan Stanley,15.6
2026-08-20,AMGN,Argus Research,5.6
2026-08-20,AMGN,Piper Sandler,4.9
2026-08-20,AMT,Barclays,11.8
2026-08-20,APP,Wells Fargo,4.4
2026-08-20,BBY,Piper Sandler,-2.9
2026-08-20,CCI,Barclays,10.3
2026-08-20,CIEN,Northland Capital Markets,24.9
2026-08-20,EBAY,Wedbush,32.6
2026-08-20,EL,Goldman Sachs,15
2026-08-20,EL,JP Morgan,15
2026-08-20,EL,Morgan Stanley,4.7
2026-08-20,EL,Piper Sandler,18
2026-08-20,FISV,Truist Securities,1.6
2026-08-20,FTV,Argus Research,16.1
2026-08-20,HAS,Wells Fargo,-2.5
2026-08-20,HCA,JP Morgan,5.4
2026-08-20,HD,Guggenheim,26.5
2026-08-20,HD,RBC Capital,1.8
2026-08-20,JKHY,Goldman Sachs,9
2026-08-20,JKHY,UBS,4.1
2026-08-20,KEYS,Baird,30.3
2026-08-20,KEYS,Barclays,36.3
2026-08-20,KEYS,Susquehanna,39.8
2026-08-20,KEYS,Wells Fargo,28.7
2026-08-20,LOW,Citigroup,20.4
2026-08-20,LOW,TD Cowen,8.8
2026-08-20,LOW,Telsey Advisory Group,20.4
2026-08-20,LOW,Truist Securities,17.6
2026-08-20,LOW,UBS,27.3
2026-08-20,MAR,UBS,10.8
2026-08-20,MET,Wells Fargo,14.8
2026-08-20,MRK,BMO Capital,12.7
2026-08-20,MRK,UBS,16.1
2026-08-20,MRNA,Goldman Sachs,-20.1
2026-08-20,MRNA,UBS,-0.1
2026-08-20,MRVL,UBS,30.5
2026-08-20,MTB,Cantor Fitzgerald,16.9
2026-08-20,PANW,BMO Capital,17.2
2026-08-20,PGR,Wells Fargo,-8.1
2026-08-20,PRU,Wells Fargo,-10
2026-08-20,REG,Wells Fargo,15.6
2026-08-20,SBAC,Barclays,15.3
2026-08-20,SJM,UBS,16.2
2026-08-20,TGT,Goldman Sachs,2.5
2026-08-20,TGT,Wells Fargo,17.8
2026-08-20,TJX,Barclays,32.2
2026-08-20,TJX,BTIG,33.6
2026-08-20,TJX,Citigroup,8.3
2026-08-20,TJX,Evercore ISI Group,21.7
2026-08-20,TJX,Morgan Stanley,25.2
2026-08-20,TJX,UBS,39.2
2026-08-20,TJX,Wells Fargo,-1.6
2026-08-21,ALL,"Keefe, Bruyette & Woods",-1.6
2026-08-21,APP,Piper Sandler,6.9
2026-08-21,CPRT,Stephens & Co.,1.5
2026-08-21,DE,Citigroup,4.3
2026-08-21,EL,Jefferies,3.4
2026-08-21,EL,RBC Capital,24
2026-08-21,EXC,Morgan Stanley,16.6
2026-08-21,FIX,DA Davidson,24.3
2026-08-21,INCY,HC Wainwright & Co.,18.6
2026-08-21,LOW,DA Davidson,12
2026-08-21,LOW,Keybanc,25.7
2026-08-21,LOW,Mizuho,14.3
2026-08-21,LOW,RBC Capital,5.6
2026-08-21,MRK,Goldman Sachs,7.3
2026-08-21,MRK,Morgan Stanley,20
2026-08-21,MRK,RBC Capital,0.6
2026-08-21,MRNA,JP Morgan,-42.2
2026-08-21,MRNA,Morgan Stanley,-33.1
2026-08-21,MRVL,Citigroup,9
2026-08-21,MRVL,RBC Capital,42.6
2026-08-21,NDSN,Keybanc,6.5
2026-08-21,NWSA,JP Morgan,27.2
2026-08-21,RDDT,Morgan Stanley,38.3
2026-08-21,ROST,Barclays,22.2
2026-08-21,ROST,Citigroup,18.9
2026-08-21,ROST,JP Morgan,11.5
2026-08-21,ROST,Morgan Stanley,-4
2026-08-21,ROST,Wells Fargo,1.7
2026-08-21,TGT,DA Davidson,14.9
2026-08-21,TGT,Guggenheim,8.7
2026-08-21,TGT,RBC Capital,10.5
2026-08-21,TJX,Gordon Haskett,10.2
2026-08-21,UHS,RBC Capital,5.7
2026-08-21,VST,Morgan Stanley,62.2
2026-08-21,WMT,Citigroup,27.3
2026-08-21,WMT,JP Morgan,20.6
2026-08-21,WMT,Piper Sandler,23.4
2026-08-21,WMT,Truist Securities,9.9
2026-08-21,WMT,UBS,25.4
2026-08-21,WMT,Wells Fargo,15.7
2026-08-22,ADSK,Baird,29.5
2026-08-22,DE,Oppenheimer,9.9
2026-08-22,HSY,RBC Capital,9.8
2026-08-22,LOW,Guggenheim,25.7
2026-08-22,MCHP,BMO Capital,23.7
2026-08-22,MRVL,BMO Capital,-0.9
2026-08-22,NDSN,Baird,3.8
2026-08-22,NDSN,Oppenheimer,9.5
2026-08-22,NVDA,BMO Capital,55.7
2026-08-22,ROST,Baird,10.7
2026-08-22,ROST,Evercore ISI Group,18.9
2026-08-22,SWKS,BMO Capital,3.1
2026-08-22,TER,Baird,10
2026-08-22,WMT,Baird,15.7
2026-08-22,WMT,Guggenheim,25.4
2026-08-22,WMT,Morgan Stanley,20.6
2026-08-22,WMT,RBC Capital,26.3
2026-08-22,WMT,Telsey Advisory Group,25.4
2026-08-24,ABNB,Bernstein,14.8
2026-08-24,ABNB,Evercore ISI Group,5.8
2026-08-24,ACN,Citigroup,2.9
2026-08-24,DAL,Raymond James,17.6
2026-08-24,DAL,TD Cowen,26.1
2026-08-24,DE,Barclays,3.4
2026-08-24,DE,DA Davidson,16.4
2026-08-24,DE,Truist Securities,23.1
2026-08-24,EOG,Goldman Sachs,-0.7
2026-08-24,EXPE,Evercore ISI Group,32.9
2026-08-24,GWW,Morgan Stanley,6.6
2026-08-24,HPQ,Evercore ISI Group,8.3
2026-08-24,INTU,Jefferies,36.4
2026-08-24,LUV,Raymond James,32
2026-08-24,MET,Morgan Stanley,17
2026-08-24,MRNA,Barclays,-12.4
2026-08-24,MRVL,Wells Fargo,35.2
2026-08-24,NDSN,DA Davidson,13.1
2026-08-24,NTAP,Evercore ISI Group,10
2026-08-24,PHM,Wolfe Research,-1.5
2026-08-24,PRU,Morgan Stanley,-13.3
2026-08-24,UAL,TD Cowen,66.9
2026-08-24,WDAY,Jefferies,12.7
2026-08-24,WDAY,Oppenheimer,10.2
2026-08-24,XYL,Jefferies,30.9
2026-08-25,ADI,Baird,79.4
2026-08-25,ARE,Baird,-4.6
2026-08-25,BXP,UBS,-0.9
2026-08-25,CMG,Baird,5.3
2026-08-25,COF,Wolfe Research,26.2
2026-08-25,DE,RBC Capital,15.3
2026-08-25,DPZ,Baird,1.1
2026-08-25,MLM,DA Davidson,16.3
2026-08-25,MRK,Wolfe Research,19.2
2026-08-25,PPL,Jefferies,25.1
2026-08-25,SYF,Wolfe Research,11.8
2026-08-25,ULTA,Deutsche Bank,30.2
2026-08-25,USB,RBC Capital,8.9
2026-08-25,VMC,DA Davidson,17.4
2026-08-25,XYZ,Wolfe Research,40.6
2026-08-26,AMAT,Mizuho,23
2026-08-26,AMD,Raymond James,34.9
2026-08-26,BIIB,RBC Capital,18.5
2026-08-26,BKR,RBC Capital,23
2026-08-26,BSX,TD Cowen,19.1
2026-08-26,BXP,JP Morgan,21.2
2026-08-26,DLTR,Guggenheim,8.3
2026-08-26,DLTR,Truist Securities,3
2026-08-26,EXPE,BTIG,18
2026-08-26,FIS,Wells Fargo,14.5
2026-08-26,FOXA,Guggenheim,20.9
2026-08-26,GPN,Truist Securities,1.4
2026-08-26,INTU,Morgan Stanley,-2.6
2026-08-26,INTU,Oppenheimer,17.5
2026-08-26,INTU,Susquehanna,28.3
2026-08-26,KIM,JP Morgan,8.1
2026-08-26,LRCX,Mizuho,16
2026-08-26,META,Evercore ISI Group,45.7
2026-08-26,MRK,Argus Research,10.1
2026-08-26,MRVL,Susquehanna,10.4
2026-08-26,MU,Mizuho,40.4
2026-08-26,NI,Mizuho,18.2
2026-08-26,NKE,RBC Capital,14.2
2026-08-26,PANW,JP Morgan,16.2
2026-08-26,SNDK,Mizuho,28.8
2026-08-26,TJX,Jefferies,4.2
2026-08-26,WDAY,Canaccord Genuity,19.6
2026-08-27,A,B of A Securities,13
2026-08-27,A,Citigroup,19.2
2026-08-27,A,Goldman Sachs,9.8
2026-08-27,A,JP Morgan,19.2
2026-08-27,A,TD Cowen,13
2026-08-27,ACN,TD Cowen,-6
2026-08-27,BXP,Piper Sandler,26.1
2026-08-27,CPRT,Barclays,-22.9
2026-08-27,CRM,Barclays,20
2026-08-27,CRM,Bernstein,-15.2
2026-08-27,CRM,Jefferies,30.4
2026-08-27,CRM,JP Morgan,15.2
2026-08-27,CRM,Macquarie,-2.2
2026-08-27,CRM,Oppenheimer,19.5
2026-08-27,CRWD,BMO Capital,12.8
2026-08-27,DTE,Mizuho,11.8
2026-08-27,EIX,Argus Research,
2026-08-27,EXR,BMO Capital,17.7
2026-08-27,FDS,RBC Capital,2.5
2026-08-27,FSLR,BMO Capital,23.5
2026-08-27,GPN,TD Cowen,2.5
2026-08-27,HPQ,TD Cowen,7.7
2026-08-27,HPQ,UBS,0.5
2026-08-27,INTU,Barclays,15.4
2026-08-27,INTU,Goldman Sachs,-14
2026-08-27,INTU,JP Morgan,-6.4
2026-08-27,INTU,Piper Sandler,-18
2026-08-27,INTU,Wells Fargo,-15.1
2026-08-27,MCD,Argus Research,16.8
2026-08-27,NKE,Truist Securities,9.1
2026-08-27,NVDA,Bernstein,79.5
2026-08-27,NVDA,Citigroup,41.3
2026-08-27,NVDA,JP Morgan,43.6
2026-08-27,NVDA,Mizuho,41.3
2026-08-27,NVDA,Oppenheimer,41.3
2026-08-27,NVDA,RBC Capital,48.1
2026-08-27,NVDA,UBS,34.6
2026-08-27,PGR,UBS,5.8
2026-08-27,SJM,Barclays,11.3
2026-08-27,SJM,Bernstein,20.5
2026-08-27,SJM,TD Cowen,4.4
2026-08-27,SNPS,Baird,33.4
2026-08-27,SPG,Mizuho,4.9
2026-08-27,SPGI,RBC Capital,16.8
2026-08-27,TRGP,RBC Capital,15.4
2026-08-27,VEEV,Baird,8.9
2026-08-28,A,Barclays,12.2
2026-08-28,ADSK,UBS,24.4
2026-08-28,BBY,Barclays,1.4
2026-08-28,BX,Oppenheimer,18.3
2026-08-28,CRM,DA Davidson,-20.2
2026-08-28,CRM,Evercore ISI Group,15.8
2026-08-28,CRM,Morgan Stanley,-6.2
2026-08-28,CRM,Truist Securities,19.8
2026-08-28,CRM,UBS,-4.2
2026-08-28,CRWD,Benchmark,9.5
2026-08-28,DG,Citigroup,6.2
2026-08-28,DG,Morgan Stanley,15.8
2026-08-28,DG,Piper Sandler,-1.8
2026-08-28,DLTR,UBS,17.7
2026-08-28,DRI,Keybanc,11.7
2026-08-28,EMR,Morgan Stanley,-14.7
2026-08-28,ETN,Morgan Stanley,24.6
2026-08-28,HPQ,Barclays,-23
2026-08-28,HPQ,Morgan Stanley,-36.4
2026-08-28,KKR,Oppenheimer,51.2
2026-08-28,META,Benchmark,
2026-08-28,META,Needham,
2026-08-28,META,Truist Securities,33.5
2026-08-28,MLM,RBC Capital,16.5
2026-08-28,MRVL,B. Riley Securities,39.8
2026-08-28,MRVL,Craig-Hallum,33.2
2026-08-28,MRVL,Morgan Stanley,9.2
2026-08-28,MRVL,Oppenheimer,44.3
2026-08-28,MRVL,TD Cowen,8.8
2026-08-28,NVDA,Benchmark,47.3
2026-08-28,NVDA,Cantor Fitzgerald,53.9
2026-08-28,NVDA,DA Davidson,31.9
2026-08-28,NVDA,Evercore ISI Group,104.5
2026-08-28,NVDA,Keybanc,45.1
2026-08-28,NVDA,Morgan Stanley,31.9
2026-08-28,NVDA,Raymond James,126.5
2026-08-28,NVDA,Truist Securities,52.2
2026-08-28,NVDA,Wedbush,51.7
2026-08-28,PANW,Jefferies,19.3
2026-08-28,SJM,Wells Fargo,9.1
2026-08-28,SNPS,Needham,25.6
2026-08-28,SNPS,Rosenblatt,24.5
2026-08-28,SW,Morgan Stanley,18.3
2026-08-28,ULTA,Barclays,19
2026-08-28,ULTA,Citigroup,7
2026-08-28,ULTA,UBS,31
2026-08-28,VEEV,Citigroup,-2.5
2026-08-28,VEEV,Guggenheim,10.7
2026-08-28,VEEV,Morgan Stanley,-1.8
2026-08-28,VEEV,Needham,10.7
2026-08-28,VEEV,Piper Sandler,14.3
2026-08-28,WDAY,Barclays,17.5
2026-08-28,WDAY,Citigroup,5.4
2026-08-28,WDAY,DA Davidson,-0.4
2026-08-28,WDAY,Freedom Broker,4.9
2026-08-28,WDAY,RBC Capital,25.9
2026-08-28,WDAY,Stifel,-16.1
2026-08-28,WDAY,TD Cowen,10.1
2026-08-28,WDAY,Wells Fargo,18
2026-08-29,A,Wells Fargo,15.4
2026-08-29,BBY,Goldman Sachs,-15.3
2026-08-29,BBY,Guggenheim,13.3
2026-08-29,DG,BMO Capital,7.8
2026-08-29,DG,Goldman Sachs,12.6
2026-08-29,DTE,BMO Capital,4.2
2026-08-29,MRNA,Argus Research,31.2
2026-08-29,MRVL,Cantor Fitzgerald,33.2
2026-08-29,MRVL,Needham,33.2
2026-08-29,MRVL,Rosenblatt,33.2
2026-08-29,ULTA,B of A Securities,19.9
2026-08-29,ULTA,Goldman Sachs,23.1
2026-08-29,WDAY,Bernstein,24.8
2026-08-29,WDAY,BMO Capital,20.6
2026-08-29,WDAY,Cantor Fitzgerald,7.5
2026-08-29,WDAY,Keybanc,12.8
2026-08-29,WDAY,Morgan Stanley,-5.6
2026-08-29,WDAY,Needham,20.6
2026-08-29,WDAY,Piper Sandler,-0.4
2026-08-31,ADSK,Citigroup,7.1
2026-08-31,AZO,TD Cowen,18.7
2026-08-31,DVN,Citigroup,38.3
2026-08-31,HON,Morgan Stanley,16.4
2026-08-31,NTAP,B of A Securities,9.2
2026-08-31,PANW,Scotiabank,16.2
2026-08-31,TROW,TD Cowen,-0.9
2026-08-31,WDAY,Goldman Sachs,-18.4
2026-09-01,ADSK,Rosenblatt,30.2
2026-09-01,AKAM,Piper Sandler,14.8
2026-09-01,AON,BMO Capital,12
2026-09-01,AON,"Keefe, Bruyette & Woods",29.7
2026-09-01,AON,Piper Sandler,8.6
2026-09-01,AON,Wells Fargo,19.2
2026-09-01,BR,RBC Capital,24.4
2026-09-01,BXP,Wells Fargo,21
2026-09-01,CPAY,RBC Capital,8.7
2026-09-01,CPT,Wells Fargo,3.7
2026-09-01,CRM,Argus Research,17.6
2026-09-01,CRWD,Truist Securities,31.6
2026-09-01,CSCO,Deutsche Bank,22.7
2026-09-01,DELL,Deutsche Bank,5.3
2026-09-01,DG,Guggenheim,10.1
2026-09-01,EIX,B of A Securities,-5.6
2026-09-01,EIX,Mizuho,29.6
2026-09-01,EXR,Wells Fargo,11.3
2026-09-01,FISV,Cantor Fitzgerald,1.1
2026-09-01,GIS,B of A Securities,3.5
2026-09-01,GPN,RBC Capital,17.3
2026-09-01,HPE,B of A Securities,56.2
2026-09-01,HPE,Deutsche Bank,18.1
2026-09-01,KR,Citigroup,0.4
2026-09-01,MAA,Wells Fargo,13.2
2026-09-01,MDT,BTIG,6.4
2026-09-01,MPC,Wells Fargo,5
2026-09-01,MSFT,B of A Securities,20.6
2026-09-01,O,Wells Fargo,4.1
2026-09-01,PCG,BMO Capital,57.9
2026-09-01,PCG,Wells Fargo,80.5
2026-09-01,PLD,Wells Fargo,19
2026-09-01,PSX,Wells Fargo,33.1
2026-09-01,PYPL,RBC Capital,34.1
2026-09-01,RMD,Keybanc,11.3
2026-09-01,SRE,Jefferies,16.9
2026-09-01,SRE,Mizuho,1.3
2026-09-01,UDR,Wells Fargo,16.5
2026-09-01,V,RBC Capital,22.7
2026-09-01,VICI,Wells Fargo,1.3
2026-09-01,VLO,Wells Fargo,6.9
2026-09-01,VTR,Barclays,10.9
2026-09-01,VTR,Wells Fargo,13
2026-09-01,WELL,Morgan Stanley,5.4
2026-09-01,WELL,Wells Fargo,11.7
2026-09-01,WMT,Tigress Financial,47.5
2026-09-02,AAPL,Morgan Stanley,10.1
2026-09-02,AON,Evercore ISI Group,29.1
2026-09-02,APA,Raymond James,23.4
2026-09-02,APO,JP Morgan,17.3
2026-09-02,CRM,Needham,54.2
2026-09-02,CRM,TD Cowen,15.7
2026-09-02,DELL,Citigroup,29.9
2026-09-02,DELL,Goldman Sachs,23.4
2026-09-02,DELL,JP Morgan,37.4
2026-09-02,DELL,Raymond James,33.5
2026-09-02,EIX,JP Morgan,7.4
2026-09-02,EIX,UBS,11
2026-09-02,HOOD,Piper Sandler,39.8
2026-09-02,HUBB,Morgan Stanley,29.4
2026-09-02,JCI,Morgan Stanley,28.6
2026-09-02,JKHY,DA Davidson,18.2
2026-09-02,LRCX,UBS,45.8
2026-09-02,MLM,JP Morgan,34
2026-09-02,OKE,Jefferies,10.3
2026-09-02,OKE,JP Morgan,11.4
2026-09-02,OKE,Scotiabank,-0.2
2026-09-02,OKE,Truist Securities,9.3
2026-09-02,OKE,Wells Fargo,11.4
2026-09-02,ORCL,Jefferies,106.8
2026-09-02,PANW,Citigroup,18.5
2026-09-02,PANW,Oppenheimer,30.1
2026-09-02,PANW,Piper Sandler,18.5
2026-09-02,PCG,JP Morgan,32.7
2026-09-02,PSA,Scotiabank,14
2026-09-02,RJF,TD Cowen,-8
2026-09-02,ROK,Morgan Stanley,29.7
2026-09-02,SRE,JP Morgan,22
2026-09-02,TRGP,Wells Fargo,10
2026-09-03,AIG,Argus Research,17.5
2026-09-03,AVGO,Evercore ISI Group,64.3
2026-09-03,AVGO,Truist Securities,47.8
2026-09-03,CME,TD Cowen,4
2026-09-03,CRM,BTIG,14.5
2026-09-03,CRWD,Raymond James,20
2026-09-03,CRWD,TD Cowen,20
